timestamp,can_id,data
7.11,0x1A4,21 72 6B 0A EF 16 D7 89
7.11,0x245,A2 93 AE 2C 8F 82 B8 FA
7.11,0x316,77 08 C2 C7 26 1E DC 48
7.11,0x083,C7 02 E8 5A F4 1D 39 53
7.11,0x427,A6 5D 56 AC 1D 7E AC 82
7.11,0x6B2,DE 63 CC 7C 97 A5 55 C6
7.12,0x1A4,8F FA 71 0A 0D 03 6A 72
7.12,0x245,D6 F3 BE E3 FB 82 12 14
7.12,0x316,79 08 8D 61 A5 11 19 9D
7.12,0x083,C8 02 59 49 D3 74 B8 76
7.12,0x427,D8 E3 B7 A1 7B 5F E3 F4
7.12,0x6B2,CE C7 14 25 2E 22 46 DE
7.13,0x1A4,F6 3A 77 0A F0 17 FD A3
7.13,0x245,FE 88 C6 CE 81 82 B6 ED
7.13,0x316,7B 08 5F 56 47 2A FC 6B
7.13,0x083,C9 02 9B A1 67 5B C0 9C
7.13,0x427,07 D7 56 92 42 2F 9F 67
7.13,0x6B2,98 8F 51 D9 80 F0 35 E8
7.14,0x1A4,0F 9B 7E 0A EC AD 40 14
7.14,0x245,73 C8 78 29 1F 82 F7 57
7.14,0x316,7D 08 6C 3A 43 5C 40 50
7.14,0x083,CA 02 1E 51 DD DD 2B A7
7.14,0x427,78 54 96 4A 07 F8 DE B5
7.14,0x6B2,14 12 79 44 67 82 FA 9A
7.15,0x1A4,97 68 84 0A 74 8F 3C 65
7.15,0x245,E4 83 70 45 2C 82 3F E3
7.15,0x316,80 08 E4 71 02 EA ED C7
7.15,0x083,CB 02 E0 DC 51 38 53 F0
7.15,0x427,EB 5E F8 5C 49 14 76 BF
7.15,0x6B2,CD 5F 40 96 97 0A 5C 85
7.16,0x1A4,C8 B6 8A 0A 07 1E 46 73
7.16,0x245,E6 2B FB 69 0B 82 D5 2A
7.16,0x316,82 08 13 2F B1 A0 AD DA
7.16,0x083,CC 02 E9 05 9F 9D 02 20
7.16,0x427,03 4B 4F BA 1B 87 10 3C
7.16,0x6B2,4E 4F 7A A9 2D F0 6B 40
7.17,0x1A4,4B 80 90 0A 47 9D 6E BE
7.17,0x245,AA DB 60 B3 9D 82 EE BF
7.17,0x316,84 08 7F 14 64 03 E8 35
7.17,0x083,CD 02 BA 2A 9B C7 A4 65
7.17,0x427,96 D1 5E 1A 76 35 76 18
7.17,0x6B2,D5 B2 54 10 88 B5 D1 EF
7.18,0x1A4,4C E4 97 0A 40 B4 22 79
7.18,0x245,66 23 66 8C 04 82 C7 0D
7.18,0x316,86 08 BF 06 5D E9 5B C5
7.18,0x083,CE 02 A2 65 74 BC 23 86
7.18,0x427,54 CD D6 C3 98 C1 FA FE
7.18,0x6B2,7D F3 4F 15 42 0D 9B 1A
7.19,0x1A4,5C 12 9D 0A B3 F1 3B 9E
7.19,0x245,89 0B C0 27 42 82 95 15
7.19,0x316,89 08 A3 A7 82 A7 7C EE
7.19,0x083,CF 02 AE E2 04 F6 CC 63
7.19,0x427,54 EA 32 4F 7E 12 B7 3A
7.19,0x6B2,CD 60 55 3F EB E8 D2 BC
7.20,0x1A4,02 B6 A3 0A 36 F6 72 71
7.20,0x245,DB 09 61 A0 91 82 5C 20
7.20,0x316,8B 08 9B 21 E5 95 D8 86
7.20,0x083,D0 02 A9 D6 12 F7 AC 2B
7.20,0x427,D6 72 50 07 B0 EA FF 08
7.20,0x6B2,26 5B DE A9 8E F2 59 5B
7.21,0x1A4,76 21 AA 0A 80 4A 4F EA
7.21,0x245,B0 60 40 53 54 82 3E DD
7.21,0x316,8D 08 E5 79 DB FD 99 77
7.21,0x083,D1 02 98 F9 6A 30 F3 DE
7.21,0x427,3C B9 63 8A 6E D3 52 EF
7.21,0x6B2,BA F3 BC 45 8E 76 6D 8C
7.22,0x1A4,9F 5B B0 0A F1 E3 96 22
7.22,0x245,FB EB 33 F8 AE 82 CF F2
7.22,0x316,8F 08 97 B2 18 C0 0E 8A
7.22,0x083,D2 02 52 2D 12 B2 40 97
7.22,0x427,27 47 FB 98 9A 07 E0 74
7.22,0x6B2,92 54 8C A1 B9 AB B8 BF
7.23,0x1A4,D4 23 B6 0A 1E 52 96 E0
7.23,0x245,8F 49 61 90 52 82 5A 6F
7.23,0x316,91 08 01 86 6A 0C C9 A3
7.23,0x083,D3 02 B8 A3 B4 13 A6 88
7.23,0x427,F7 F6 45 4F 1F 30 AF E8
7.23,0x6B2,8F 05 E0 58 46 86 4D 7B
7.24,0x1A4,B0 B0 BC 0A FE 16 25 3A
7.24,0x245,13 50 01 CE 30 82 ED 16
7.24,0x316,94 08 1D 71 0D 73 D0 4E
7.24,0x083,D4 02 A3 5D 5A 30 86 69
7.24,0x427,E4 B6 82 42 C4 1A DD 27
7.24,0x6B2,75 F4 B6 4D 48 C9 B3 02
7.25,0x1A4,5A 0D C3 0A 9B 0D F8 85
7.25,0x245,D5 BA BC D0 FC 82 1F C2
7.25,0x316,96 08 13 D9 28 96 E4 22
7.25,0x083,D5 02 08 58 32 40 69 49
7.25,0x427,6C 5B 1D 78 A1 3D FC 88
7.25,0x6B2,E5 11 21 02 25 B1 11 B0
7.26,0x1A4,3A FC C9 0A 8E 3B EF 7D
7.26,0x245,BF CA 6B F2 B3 82 66 C1
7.26,0x316,98 08 21 7A 63 46 B3 4C
7.26,0x083,D6 02 56 02 08 01 10 C4
7.26,0x427,34 02 31 6E 72 6B 47 CC
7.26,0x6B2,E8 F9 FC 4A F5 3C D5 98
7.27,0x1A4,97 EE CF 0A 9E F2 F8 CB
7.27,0x245,B4 09 D9 01 77 82 57 8C
7.27,0x316,9A 08 A7 5F 08 30 46 30
7.27,0x083,D7 02 67 69 85 5F D5 E1
7.27,0x427,8B 7D 80 8F F1 33 E6 6F
7.27,0x6B2,E4 78 0E 65 34 31 F9 3F
7.28,0x1A4,89 07 D5 0A FA 2C 06 B7
7.28,0x245,68 C1 B3 BC 25 82 5F A5
7.28,0x316,9C 08 C4 63 50 C8 13 D4
7.28,0x083,D8 02 DC 60 CF BE 78 38
7.28,0x427,EA AC 52 43 CC 16 47 14
7.28,0x6B2,50 E1 17 6C 5B 2B 15 A0
7.29,0x1A4,43 EC DC 0A 98 8E 40 84
7.29,0x245,0F C8 B8 C3 14 82 CA CC
7.29,0x316,9F 08 F2 E8 E7 BC FB 9C
7.29,0x083,D9 02 BD CE 3D 0A A5 B1
7.29,0x427,05 96 44 AF C8 F3 98 45
7.29,0x6B2,02 95 E0 48 C3 47 01 A6
7.30,0x1A4,F8 74 E2 0A C1 7F 2D 88
7.30,0x245,67 11 0E CF 24 82 D1 44
7.30,0x316,A1 08 B4 69 06 CF 20 30
7.30,0x083,DA 02 7D DA 93 DA 86 11
7.30,0x427,A3 3C B2 2E FE CA F9 22
7.30,0x6B2,E9 EA 22 4A 45 50 40 1C
7.31,0x1A4,9C 66 E8 0A 14 5C 91 74
7.31,0x245,D0 83 23 9E B6 82 E8 73
7.31,0x316,A3 08 AA 45 18 2C 52 B3
7.31,0x083,DB 02 6C 9F 78 73 F3 7D
7.31,0x427,19 F8 12 30 03 B5 15 52
7.31,0x6B2,C8 18 F7 04 C8 41 F3 26
7.32,0x1A4,E1 AF EF 0A 74 52 3F F8
7.32,0x245,EA D3 F3 88 AB 82 AA 05
7.32,0x316,A5 08 99 2F 36 CA EA F8
7.32,0x083,DC 02 2E 1A 88 A8 38 48
7.32,0x427,FB F8 E9 44 BB 91 02 20
7.32,0x6B2,CD 14 17 B7 86 12 3C 70
7.33,0x1A4,7A B0 F5 0A C7 A9 19 02
7.33,0x245,15 78 99 3B 54 82 17 17
7.33,0x316,A7 08 93 26 FE 01 C5 03
7.33,0x083,DD 02 5B 7E 76 A3 99 37
7.33,0x427,D9 99 87 57 1D 0C 95 6B
7.33,0x6B2,4E 7D C3 4F B5 4B 25 C9
7.34,0x1A4,89 90 FB 0A 35 DD 96 7F
7.34,0x245,4D 88 7A FF 0B 82 13 5F
7.34,0x316,AA 08 B4 76 A5 51 6A B2
7.34,0x083,DE 02 9A CA 82 EC 1F 08
7.34,0x427,E3 2C 8B 54 25 80 89 14
7.34,0x6B2,78 A6 F2 D7 EA 53 25 C0
7.35,0x1A4,BE F1 01 0B 16 03 66 25
7.35,0x245,70 83 58 0E 0D 82 39 44
7.35,0x316,AC 08 91 C6 EE C0 75 64
7.35,0x083,DF 02 46 12 B9 A0 0E 8B
7.35,0x427,07 8A 5B 78 2B 95 7D 2E
7.35,0x6B2,9E 83 33 31 39 87 4C E5
7.36,0x1A4,65 1E 08 0B 3D 35 05 40
7.36,0x245,E1 53 37 D1 8E 82 AF 61
7.36,0x316,AE 08 08 D4 D6 C4 3A 03
7.36,0x083,E0 02 38 1F 94 49 7F F9
7.36,0x427,CD 31 A5 C4 1C 6F F5 B6
7.36,0x6B2,57 FF BB 3F 61 1D 82 62
7.37,0x1A4,E6 05 0E 0B 79 C7 97 F9
7.37,0x245,6B E3 65 71 7B 82 46 3F
7.37,0x316,B0 08 D4 BC 69 DF 99 FE
7.37,0x083,E1 02 94 08 C5 73 FD 32
7.37,0x427,30 42 F9 75 19 1D 3E BC
7.37,0x6B2,E8 FD 5F C5 55 C8 0D 18
7.38,0x1A4,97 5F 14 0B 06 7E 7F AA
7.38,0x245,DC F1 6B FB 9C 82 5C 35
7.38,0x316,B3 08 0B 79 E7 8F 9D 63
7.38,0x083,E2 02 73 AE 2C 1D 12 F6
7.38,0x427,36 66 E6 4F 73 CD AB EF
7.38,0x6B2,E8 44 B4 52 51 C2 9A 28
7.39,0x1A4,87 E8 1A 0B D8 BE 6D BA
7.39,0x245,3C B2 CC 0A 0F 82 A6 BE
7.39,0x316,B5 08 FA EF 7E 45 B1 8C
7.39,0x083,E3 02 5B 85 88 AA 44 1F
7.39,0x427,8E 1A D9 40 DC DC 31 7B
7.39,0x6B2,2D 0C 76 A3 BB 03 7F 4C
7.40,0x1A4,45 8D 21 0B D1 EB 44 5C
7.40,0x245,AC 7B 34 E3 64 82 55 0D
7.40,0x316,B7 08 18 DD 6E 82 AC AA
7.40,0x083,E4 02 C0 37 26 7D 28 F9
7.40,0x427,2F E1 E8 1C D6 41 68 3C
7.40,0x6B2,7C 52 06 A2 CE 37 25 6F
7.41,0x1A4,E0 50 27 0B 2E 7A DB 03
7.41,0x245,CA 20 D8 2A 59 82 5D CB
7.41,0x316,B9 08 AE 46 8B B1 AE 95
7.41,0x083,E5 02 A1 1E 5F B1 53 65
7.41,0x427,A2 53 05 CA 40 1A 3B 3E
7.41,0x6B2,09 3A 49 02 F0 90 05 F8
7.42,0x1A4,D5 13 2D 0B B9 76 C1 94
7.42,0x245,5D D1 91 C8 AB 82 D5 B0
7.42,0x316,BB 08 AB 79 34 69 3B B0
7.42,0x083,E6 02 A1 98 51 8D AD 27
7.42,0x427,98 FB 13 5F C5 F3 52 C5
7.42,0x6B2,B0 27 E8 16 17 43 AC 3F
7.43,0x1A4,0A ED 33 0B 93 B4 FA 7F
7.43,0x245,95 13 66 17 68 82 9A AF
7.43,0x316,BE 08 5F 9E 9D D4 A2 56
7.43,0x083,E7 02 4C EE 06 18 3B F8
7.43,0x427,17 A1 39 FF E6 88 72 C2
7.43,0x6B2,20 AC 08 A0 07 97 5F 0F
7.44,0x1A4,40 6C 3A 0B D8 34 03 5B
7.44,0x245,4B D8 02 A5 D3 82 67 27
7.44,0x316,C0 08 8A B3 97 73 4E 89
7.44,0x083,E8 02 9D CA 02 05 7E 1B
7.44,0x427,73 3A 36 20 63 45 E3 7C
7.44,0x6B2,8E 90 90 3B EE D7 15 51
7.45,0x1A4,72 19 40 0B E1 0D F0 8E
7.45,0x245,1E 30 DF C9 CB 82 07 A5
7.45,0x316,C2 08 B6 C1 AA D0 E9 58
7.45,0x083,E9 02 36 CE 41 BD 4C E4
7.45,0x427,A8 E1 4F 70 66 43 B2 BB
7.45,0x6B2,94 2C 66 31 08 61 77 05
7.46,0x1A4,C8 AF 46 0B 17 77 B5 60
7.46,0x245,76 D9 B0 5B 3A 82 72 B9
7.46,0x316,C4 08 7D 22 FA A0 2D 40
7.46,0x083,EA 02 0E E6 D3 EB 1B 0A
7.46,0x427,BC C2 3C 7C BA 70 E5 B4
7.46,0x6B2,09 00 00 70 A0 3F 1C 8F
7.47,0x1A4,7C 6A 4C 0B C3 9E F0 8A
7.47,0x245,5B 11 71 B2 58 82 76 7D
7.47,0x316,C6 08 95 30 7E 5D 13 91
7.47,0x083,EB 02 C6 2F 59 B7 2A 8B
7.47,0x427,65 8D 00 59 FD BF DC 52
7.47,0x6B2,79 B9 7E BB 62 B7 E8 77
7.48,0x1A4,E5 A9 53 0B 19 16 1F DE
7.48,0x245,A5 53 D3 D4 BB 82 43 99
7.48,0x316,C9 08 1A EA 62 B7 4D DC
7.48,0x083,EC 02 F5 8D 14 44 0C 29
7.48,0x427,57 E5 A1 11 62 9F F8 87
7.48,0x6B2,F9 BF AF 27 DE D7 0A 73
7.49,0x1A4,07 34 59 0B 00 6A C5 D1
7.49,0x245,9D DB 6A 43 06 82 A6 8A
7.49,0x316,CB 08 FB 5D 31 85 3E 74
7.49,0x083,ED 02 2F 00 4E 8E A2 C6
7.49,0x427,05 AD 55 A3 2B 72 86 81
7.49,0x6B2,CC FF 08 61 6C FE D0 BB
7.50,0x1A4,D7 2C 5F 0B 20 DB 07 E2
7.50,0x245,0A D3 CA 04 4A 82 A6 9E
7.50,0x316,CD 08 59 DB 33 08 34 5D
7.50,0x083,EE 02 A9 C6 5D 40 C5 9E
7.50,0x427,AF 1D 21 3D 16 02 19 52
7.50,0x6B2,8A B0 93 B8 5C 2A 37 10
7.51,0x1A4,B4 A7 65 0B 31 01 98 F7
7.51,0x245,E9 09 F9 89 51 82 AD D1
7.51,0x316,CF 08 32 63 DD 48 9B 30
7.51,0x083,EF 02 29 86 A5 C7 E7 AE
7.51,0x427,AA 61 5F 7F 54 26 07 C4
7.51,0x6B2,83 FE 2C 8D A2 29 75 27
7.52,0x1A4,DD 23 6C 0B D7 25 7B 48
7.52,0x245,96 EA 95 52 11 82 E8 68
7.52,0x316,D1 08 12 A4 29 2B 70 52
7.52,0x083,F0 02 47 1C BD 40 A4 18
7.52,0x427,6A 78 F0 85 39 15 AD A8
7.52,0x6B2,29 EE 11 11 84 FC 34 0B
7.53,0x1A4,4C 3B 72 0B 70 A1 13 F0
7.53,0x245,E6 E2 38 21 BD 82 BB 2D
7.53,0x316,D4 08 9D DF 83 8E 01 08
7.53,0x083,F1 02 BB 33 BB F7 67 1B
7.53,0x427,2A 3A 41 7C D1 C9 0D 31
7.53,0x6B2,42 EA 47 19 39 2B 25 08
7.54,0x1A4,B6 DA 78 0B 4F D6 49 A4
7.54,0x245,C0 B9 17 D6 48 82 7B 63
7.54,0x316,D6 08 6D A8 C2 B7 6A 7D
7.54,0x083,F2 02 9C 86 9E 87 BC 9F
7.54,0x427,CE 50 89 B3 FD F5 1D 97
7.54,0x6B2,0D 30 85 41 28 E0 90 0C
7.55,0x1A4,97 60 7E 0B DC 49 81 38
7.55,0x245,D1 C2 1F 9B EE 82 C4 B7
7.55,0x316,D8 08 24 12 6D 9C 59 03
7.55,0x083,F3 02 22 EE B7 F6 C8 EB
7.55,0x427,0A DC 6F 35 B2 30 DF A7
7.55,0x6B2,26 C0 CC 7D AB DD AB ED
7.56,0x1A4,9A CA 84 0B 43 0B 03 D5
7.56,0x245,9D 08 78 14 4F 82 D2 77
7.56,0x316,DA 08 0F CD C0 0B 90 A3
7.56,0x083,F4 02 8A 0F 5C A6 65 5C
7.56,0x427,33 64 DA 8E 8E 89 54 BE
7.56,0x6B2,D4 BF 30 F0 A8 42 F3 E3
7.57,0x1A4,B1 E8 8B 0B 70 54 70 D2
7.57,0x245,66 48 7B 5E BE 82 53 CB
7.57,0x316,DC 08 5B B5 13 C0 EC 0E
7.57,0x083,F5 02 DA D2 B4 57 EF 9D
7.57,0x427,5B 7E 0C 44 C5 E8 6D 87
7.57,0x6B2,B8 3E 68 0A 71 1B FB BB
7.58,0x1A4,D6 F4 91 0B FD F0 9E D5
7.58,0x245,5D B0 CC 4D 89 82 F3 13
7.58,0x316,DF 08 D1 F1 F2 39 45 37
7.58,0x083,F6 02 E9 F5 B0 FC FC 84
7.58,0x427,B6 CE DC 18 A4 E3 E9 19
7.58,0x6B2,2B DE A4 B9 ED FE 23 3B
7.59,0x1A4,4F F0 97 0B EC 0E A5 62
7.59,0x245,5D 7A 80 30 B9 82 70 31
7.59,0x316,E1 08 B4 86 3C 0F 29 A8
7.59,0x083,F7 02 AE 3F 4A 55 ED 91
7.59,0x427,65 4D 15 A0 44 94 8F F2
7.59,0x6B2,95 40 CC 2D 4B D7 F4 8E
7.60,0x1A4,88 33 9D 0B 54 5E E2 8E
7.60,0x245,A6 89 49 6A 6C 82 00 BF
7.60,0x316,E3 08 02 1B 6B 26 2B C4
7.60,0x083,F8 02 7C A3 15 AD 99 93
7.60,0x427,B5 7C A3 5B 69 8B AB AC
7.60,0x6B2,7D B6 6E 75 08 58 DA B3
7.61,0x1A4,A8 52 A4 0B 5A C9 54 6D
7.61,0x245,57 C1 00 E2 74 82 A6 1A
7.61,0x316,E5 08 B4 2A 79 C3 DE CA
7.61,0x083,F9 02 2E 2E 63 89 CA 8C
7.61,0x427,76 73 CC 66 DC 8B 33 81
7.61,0x6B2,49 3E 67 56 7E 02 54 A8
7.62,0x1A4,86 40 AA 0B 88 B3 AD 88
7.62,0x245,A8 53 99 FF CC 82 94 99
7.62,0x316,E7 08 69 71 24 2A FB EE
7.62,0x083,FA 02 31 5A 53 41 09 E7
7.62,0x427,63 FF AD 50 6F 21 D2 8C
7.62,0x6B2,A1 84 D0 FD 0A 95 31 FF
7.63,0x1A4,12 88 B0 0B 54 5A 48 D8
7.63,0x245,90 02 29 5F 6D 82 8F 69
7.63,0x316,EA 08 A1 C3 09 12 1C A2
7.63,0x083,FB 02 3B 6E 71 E4 7E D3
7.63,0x427,F4 76 D2 B9 EF AD CD 52
7.63,0x6B2,93 FA C0 9B 59 FE 9F 3D
7.64,0x1A4,5C 40 B6 0B 5E 29 AE 8B
7.64,0x245,85 FA C3 36 31 82 04 60
7.64,0x316,EC 08 05 C4 8D 71 DC 8C
7.64,0x083,FC 02 17 ED CF AF 9C BE
7.64,0x427,29 FC 0B 41 0B 85 29 5C
7.64,0x6B2,88 CF 2E F6 C7 B6 D0 73
7.65,0x1A4,97 58 BC 0B D9 0D B7 F5
7.65,0x245,30 BA A7 65 1A 82 0C 00
7.65,0x316,EE 08 EF B9 F8 AA DF 08
7.65,0x083,FD 02 A3 FB CE D2 D3 48
7.65,0x427,B1 E9 83 98 AD 65 2C 04
7.65,0x6B2,08 0C 82 84 0A FA 94 22
7.66,0x1A4,DC 3F C3 0B 6A 4F EC E3
7.66,0x245,A5 7A 45 4D B1 82 AE 01
7.66,0x316,F0 08 E2 4C E1 45 01 FC
7.66,0x083,FE 02 CD 38 B4 A0 FE 36
7.66,0x427,7F 7E 10 DB CD 97 9D 50
7.66,0x6B2,9E 38 8E 05 39 89 82 C5
7.67,0x1A4,90 A7 C9 0B 92 3F 7F F1
7.67,0x245,B7 6B 91 B0 28 82 84 D2
7.67,0x316,F2 08 A5 46 E6 ED 4A EB
7.67,0x083,FF 02 BC 8D 2D B0 E2 82
7.67,0x427,85 30 6B 8E B0 4F 17 92
7.67,0x6B2,F7 40 09 ED 3F 27 55 92
7.68,0x1A4,7C 63 CF 0B 83 33 23 18
7.68,0x245,1A 12 A9 09 BE 82 DA 75
7.68,0x316,F5 08 0C 5B AC A2 F6 27
7.68,0x083,00 03 6E 23 ED 43 D6 43
7.68,0x427,FB 24 F9 5D A0 7C BE E3
7.68,0x6B2,01 28 08 95 41 9F F6 3F
7.69,0x1A4,26 81 D5 0B 2E 32 99 41
7.69,0x245,B8 8B A2 CF CB 82 E0 4C
7.69,0x316,F7 08 87 17 5B 72 0B 92
7.69,0x083,01 03 59 66 4C 3D AE 91
7.69,0x427,5B 4D FA EA 24 F8 A9 37
7.69,0x6B2,91 DA F8 BB 5D 7B C3 13
7.70,0x1A4,D5 92 DB 0B AF 04 1F 53
7.70,0x245,FE C0 FB CA 4A 82 87 7B
7.70,0x316,F9 08 43 2C 92 AE FF 7C
7.70,0x083,02 03 61 D3 64 71 26 E6
7.70,0x427,E4 4D 89 B0 ED D6 ED B3
7.70,0x6B2,6D F8 83 93 92 C0 CB D1
7.71,0x1A4,C9 1E E2 0B 55 C7 69 18
7.71,0x245,60 12 61 98 9A 82 6A A4
7.71,0x316,FB 08 E6 4C 46 2F 91 09
7.71,0x083,03 03 15 BB 61 72 EF CE
7.71,0x427,13 54 87 93 8A 01 AD 61
7.71,0x6B2,2A 18 17 14 CD 11 B6 C7
7.72,0x1A4,55 F3 E8 0B 3F C5 FF EB
7.72,0x245,0F C9 59 C5 54 82 9A 55
7.72,0x316,FD 08 11 59 CA 14 3A E1
7.72,0x083,04 03 30 D1 B9 92 2E 6F
7.72,0x427,BD 2A A1 6A 72 9B 24 EE
7.72,0x6B2,DF 2D 2A DE 71 BE DB 1E
7.73,0x1A4,3E 54 EE 0B 72 48 38 C5
7.73,0x245,59 2B 0A 3A 42 82 67 BF
7.73,0x316,FF 08 1C A7 BE 66 77 D9
7.73,0x083,05 03 30 9A D8 36 BC ED
7.73,0x427,15 5D ED 02 D7 6C 46 A2
7.73,0x6B2,0E E8 04 C7 EA 70 D7 A1
7.74,0x1A4,65 AA F4 0B 5B 54 DB 0D
7.74,0x245,D0 48 06 4E D6 82 3D 86
7.74,0x316,02 09 8A 0A 8E BA BE 51
7.74,0x083,06 03 38 8A BA 21 9E 90
7.74,0x427,4F E0 4A 26 CE 3C AB 53
7.74,0x6B2,44 64 9D 80 78 F7 A0 B2
7.75,0x1A4,FF 29 FA 0B 45 F3 37 27
7.75,0x245,C2 D9 EE 0C E0 82 73 AC
7.75,0x316,04 09 48 BB A4 76 53 FF
7.75,0x083,07 03 93 64 FA 17 96 F8
7.75,0x427,CC E7 13 72 A4 22 BA C0
7.75,0x6B2,48 95 5A 98 EA E6 43 93
7.76,0x1A4,5A F1 01 0C 32 AD 0F 17
7.76,0x245,90 9A DA 38 15 82 93 6E
7.76,0x316,06 09 2F 4A D3 6E 4F C9
7.76,0x083,08 03 F2 64 03 24 E4 25
7.76,0x427,32 24 D7 21 2D 1E 0F 56
7.76,0x6B2,35 AD 21 15 4E 9C D1 79
7.77,0x1A4,3A EE 07 0C 60 F7 CC BE
7.77,0x245,E6 A2 9F 0C 4C 82 53 8C
7.77,0x316,08 09 31 66 E5 FF 36 43
7.77,0x083,09 03 C7 15 3C DE 05 66
7.77,0x427,C5 7A 77 80 33 CF 3A 6F
7.77,0x6B2,73 67 19 C6 75 A4 A7 B2
7.78,0x1A4,6E 44 0D 0C EA 96 14 C3
7.78,0x245,F8 E3 86 22 A3 82 1D 7B
7.78,0x316,0A 09 2E 8F 80 3D B7 32
7.78,0x083,0A 03 E4 7C F0 9C 33 65
7.78,0x427,E1 C0 F9 A6 54 BA 42 92
7.78,0x6B2,53 90 33 32 34 AE A8 8F
7.79,0x1A4,F9 F7 13 0C CC 8D 40 FF
7.79,0x245,C1 B8 54 BC 54 82 35 86
7.79,0x316,0D 09 09 3F B7 5C 08 3E
7.79,0x083,0B 03 57 12 A2 6C 29 44
7.79,0x427,F1 85 DA C6 B3 C9 18 6E
7.79,0x6B2,E0 1A CB 52 DD FC 4A AF
7.80,0x1A4,3E 50 19 0C 61 EE 75 93
7.80,0x245,DF A8 EF 16 EF 82 CE 1C
7.80,0x316,0F 09 F7 AB 70 83 E0 69
7.80,0x083,0C 03 6D 6C 3A 2E 82 5D
7.80,0x427,3D B4 2A 59 8A EF C3 30
7.80,0x6B2,C2 E8 1B 52 DE C8 32 58
7.81,0x1A4,2C 55 20 0C C5 F0 C8 A7
7.81,0x245,36 6B 32 06 58 82 09 C5
7.81,0x316,11 09 08 4E 0D 50 54 2B
7.81,0x083,0D 03 D6 FC 8A 03 87 59
7.81,0x427,B5 A8 C0 9D 15 55 53 D2
7.81,0x6B2,79 12 7B FD 47 0A 84 CD
7.82,0x1A4,6E AE 26 0C A3 DD 88 9F
7.82,0x245,1A 58 54 25 00 82 C2 70
7.82,0x316,13 09 7D 0B 80 3C 99 EC
7.82,0x083,0E 03 73 D1 7F F9 C5 3B
7.82,0x427,F2 91 1E 33 CF B3 73 AF
7.82,0x6B2,38 B8 B2 5F 4B 0A EF 27
7.83,0x1A4,53 D7 2C 0C 86 1B 7E BA
7.83,0x245,4C C0 4E DA 61 82 F7 15
7.83,0x316,15 09 C4 1C C7 38 55 BD
7.83,0x083,0F 03 F6 0D E2 69 38 3E
7.83,0x427,B0 CA ED F2 07 04 FA 9E
7.83,0x6B2,46 28 3E ED 21 2A CE 25
7.84,0x1A4,D0 8D 32 0C 74 19 1B D5
7.84,0x245,8D 48 F4 D1 EB 82 A5 49
7.84,0x316,18 09 84 03 F1 A1 E0 57
7.84,0x083,10 03 9C B1 48 58 E5 CD
7.84,0x427,ED B6 7C 1C 62 37 1C 4E
7.84,0x6B2,2F 3C 37 73 96 ED 9F 78
7.85,0x1A4,05 D2 38 0C 70 DF F5 54
7.85,0x245,32 A2 81 35 A3 82 71 BD
7.85,0x316,1A 09 BA 89 F1 75 3D 36
7.85,0x083,11 03 2C 34 16 75 E2 8B
7.85,0x427,A2 C0 F4 85 6E 46 17 C0
7.85,0x6B2,2A 69 37 42 04 29 7E 8C
7.86,0x1A4,05 9D 3F 0C 0C AE 7F 9F
7.86,0x245,99 41 DC BA 2A 82 07 FE
7.86,0x316,1C 09 2F 24 A8 2E F0 B1
7.86,0x083,12 03 E1 B2 32 20 13 AB
7.86,0x427,12 1C B5 04 6D 4B 69 60
7.86,0x6B2,D4 CF 3F 95 8A 41 F2 E7
7.87,0x1A4,52 FE 45 0C 34 4E DC 86
7.87,0x245,08 A3 21 0B 4C 82 65 41
7.87,0x316,1E 09 9A 2B 4A 5F 63 0F
7.87,0x083,13 03 B5 48 15 D1 60 33
7.87,0x427,DE 41 08 CA B9 92 4F B2
7.87,0x6B2,85 F0 32 9E 85 B3 72 45
7.88,0x1A4,B3 FE 4B 0C 0E AC 07 77
7.88,0x245,26 32 9E A7 05 82 F7 F1
7.88,0x316,20 09 22 02 92 8D 0C 11
7.88,0x083,14 03 7E 63 9D 31 0E A9
7.88,0x427,CA 98 74 45 1D 2A B9 A9
7.88,0x6B2,85 1B 22 DA A1 C4 B1 E9
7.89,0x1A4,90 56 51 0C 54 52 37 5C
7.89,0x245,67 9A 41 DD F9 82 9E 1B
7.89,0x316,22 09 E2 04 7A FD E0 4A
7.89,0x083,15 03 0E DE 68 A7 26 E2
7.89,0x427,12 CF 3F A6 AE 2F F3 62
7.89,0x6B2,C9 DD 2D 3B 4C B4 D3 FA
7.90,0x1A4,57 A2 57 0C F0 B2 2F 82
7.90,0x245,6C 39 03 FA 56 82 AE B5
7.90,0x316,25 09 7F 19 C4 28 64 E7
7.90,0x083,16 03 C1 50 98 D1 12 7C
7.90,0x427,94 D1 E4 DD 32 F7 DB 98
7.90,0x6B2,DE 5B 14 88 C2 85 88 16
7.91,0x1A4,CF 0C 5D 0C 2D 7C E9 32
7.91,0x245,EB A2 2A 80 A7 82 7F F7
7.91,0x316,27 09 3E 75 FA 37 89 8F
7.91,0x083,17 03 25 ED 99 61 64 B6
7.91,0x427,93 44 80 05 A6 36 2D 0A
7.91,0x6B2,40 17 55 3F EB E4 19 EC
7.92,0x1A4,F4 C3 64 0C E1 BA 0F 4E
7.92,0x245,D3 D1 64 55 2A 82 6C 7D
7.92,0x316,29 09 B5 64 FB 63 90 BE
7.92,0x083,18 03 31 28 C9 0A B4 04
7.92,0x427,58 91 C6 58 73 07 2F AF
